id_inspection;name_piece;ref_piece;name_program;state;dents;corrosions;scratches;details;inspection_date;inspection_path;inspection_validated;user_validation;creation_date;user_creation;modification_date;user_modification
141;Tail fin;51079-882;Big robot arm;Perfect;false;true;false;;2024-06-20;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2024-09-03;7;2024-07-08;
142;Cockpit window;51079-863;Big robot arm;Perfect;true;false;true;;2025-05-20;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2024-09-27;7;2024-06-23;
143;Elevator;0944-4201;Complete inspection;Really bad;false;false;false;;2024-07-10;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;2;2024-12-08;4;2025-06-04;
144;Engine cover;59779-404;Rotating table plus camera;Average;true;true;false;;2024-07-22;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2025-04-16;10;2025-02-19;
145;Landing gear;50436-3800;Camera only;Average;false;false;true;;2024-09-07;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2024-09-19;9;2025-05-20;
146;Cockpit window;66336-712;Big robot arm;Average;true;true;false;;2024-07-22;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2025-05-12;7;2024-10-28;
147;Cockpit window;51079-734;Big robot arm;Not Good;false;false;true;packaging condition assessed;2024-12-10;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2025-02-16;5;2025-01-17;
148;Flap;68405-068;Gantry system;Really bad;false;true;false;dimensions measured;2024-08-01;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;3;2024-11-28;6;2025-04-24;
149;Elevator;55316-699;Rotating table plus camera;Good;false;false;false;;2024-10-28;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;2;2024-07-21;6;2024-10-19;
150;Aileron;10544-117;Big robot arm;Not Good;false;true;true;packaging condition assessed;2024-07-19;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2024-08-20;5;2025-06-01;
151;Elevator;37205-666;Rotating table plus camera;Really bad;false;true;true;;2025-06-07;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2024-08-02;10;2025-05-19;
152;Aileron;33261-996;Rotating table plus camera;Almost perfect;false;false;false;material composition checked;2024-07-23;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2024-07-04;9;2024-07-22;
153;Tail fin;11822-0428;Big robot arm;Perfect;true;false;true;;2024-07-05;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2025-04-15;4;2024-11-30;
154;Engine cover;0555-0764;Camera only;Not Good;false;false;true;packaging condition assessed;2025-05-23;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;2;2025-04-20;6;2024-10-21;
155;Wing A;41163-616;Rotating table plus camera;Destroyed;false;true;false;surface finish inspected;2025-03-02;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2025-01-15;4;2024-11-22;
156;Tail fin;60512-1015;Rotating table plus camera;Average;true;false;true;;2025-03-09;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2024-07-10;8;2024-08-10;
157;Rudder;32909-115;Complete inspection;Good;false;true;true;weight recorded;2024-11-28;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2025-04-14;4;2025-04-06;
158;Elevator;10191-1445;Gantry system;Almost perfect;false;false;false;weight recorded;2025-01-19;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2025-01-23;5;2024-09-13;
159;Landing gear;0363-0126;Big robot arm;Almost perfect;true;true;false;;2025-06-01;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;3;2024-07-05;6;2025-06-05;
160;Wing A;0904-5728;Complete inspection;Not Good;true;false;false;weight recorded;2024-09-25;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2025-01-31;9;2024-12-25;
161;Fuselage panel;49349-155;Gantry system;Perfect;false;false;false;material composition checked;2025-05-08;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;2;2024-10-11;8;2025-01-25;10
162;Fuselage panel;57520-0011;Gantry system;Almost perfect;true;true;false;;2024-11-09;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2025-03-01;7;2024-12-30;
163;Aileron;0046-1102;Big robot arm;Really bad;false;false;true;weight recorded;2024-08-03;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;1;2024-11-14;8;2025-04-02;
164;Rudder;0781-2261;Big robot arm;Not Good;true;false;true;dimensions measured;2025-03-21;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2024-06-19;8;2025-04-14;
165;Fuselage panel;48951-4027;Rotating table plus camera;Almost perfect;true;false;false;weight recorded;2024-07-27;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2025-04-23;8;2024-08-15;9
166;Tail fin;66336-712;Rotating table plus camera;Destroyed;true;true;true;;2024-09-18;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2024-08-22;7;2024-11-25;
167;Wing A;0299-3839;Gantry system;Good;false;true;true;;2025-05-31;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2024-08-25;10;2025-03-31;8
168;Fuselage panel;0338-1119;Camera only;Average;false;true;true;packaging condition assessed;2024-10-01;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;3;2024-07-07;4;2024-12-02;
169;Tail fin;0264-7750;Gantry system;Destroyed;false;false;false;;2024-07-12;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2024-12-03;6;2024-12-30;4
170;Rudder;55154-7202;Big robot arm;Perfect;true;false;true;;2024-12-25;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;2;2024-09-08;7;2025-01-16;
171;Fuselage panel;0078-0383;Big robot arm;Destroyed;true;false;true;;2025-03-29;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;1;2024-11-03;7;2024-11-27;
172;Flap;33261-363;Rotating table plus camera;Perfect;true;true;true;;2024-08-19;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;3;2024-06-28;10;2025-03-14;
173;Cockpit window;51138-057;Rotating table plus camera;Really bad;true;false;false;material composition checked;2025-02-06;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;3;2024-11-03;5;2025-02-05;
174;Flap;57691-001;Camera only;Average;false;true;false;surface finish inspected;2025-05-27;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;3;2025-03-06;8;2024-07-23;9
175;Landing gear;49349-245;Big robot arm;Perfect;true;false;true;weight recorded;2025-01-12;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2025-03-15;4;2025-03-24;
176;Rudder;50227-1006;Camera only;Almost perfect;false;false;false;surface finish inspected;2025-05-25;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2025-04-26;8;2025-01-15;
177;Landing gear;55154-1497;Rotating table plus camera;Not Good;true;false;true;packaging condition assessed;2025-01-25;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2024-11-30;7;2025-03-04;
178;Landing gear;57337-033;Big robot arm;Average;false;true;true;packaging condition assessed;2025-02-07;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2025-06-01;4;2024-06-19;
179;Flap;68387-342;Gantry system;Almost perfect;false;true;true;packaging condition assessed;2024-08-03;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2025-05-22;6;2024-07-18;
180;Rudder;62011-0152;Gantry system;Almost perfect;true;true;false;packaging condition assessed;2024-11-13;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2024-07-12;5;2024-10-04;
181;Tail fin;64725-0319;Camera only;Average;false;true;false;material composition checked;2024-07-20;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;2;2025-02-20;8;2024-11-28;
182;Wing A;54458-886;Rotating table plus camera;Almost perfect;true;true;true;;2024-12-08;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2025-05-28;9;2024-12-02;
183;Rudder;21695-472;Gantry system;Good;true;true;true;;2025-04-05;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;1;2025-03-02;6;2025-04-19;
184;Cockpit window;43857-0176;Complete inspection;Really bad;true;true;true;;2024-06-14;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;2;2024-07-17;10;2024-12-21;
185;Aileron;62756-368;Complete inspection;Destroyed;true;false;true;surface finish inspected;2025-03-14;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2025-05-26;6;2025-01-07;2
186;Fuselage panel;53808-0636;Big robot arm;Really bad;true;true;true;;2024-07-26;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;3;2025-03-12;10;2025-04-02;4
187;Flap;30142-982;Complete inspection;Really bad;false;false;true;dimensions measured;2025-04-03;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2024-10-17;7;2025-02-02;
188;Tail fin;62756-352;Rotating table plus camera;Really bad;false;true;false;;2024-06-23;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2024-09-04;7;2025-03-05;
189;Landing gear;50405-004;Big robot arm;Really bad;false;false;true;;2025-02-23;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2025-05-27;7;2024-08-15;4
190;Fuselage panel;55154-4965;Complete inspection;Almost perfect;false;false;true;dimensions measured;2025-02-03;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2025-05-06;5;2025-05-19;1
191;Tail fin;59243-110;Big robot arm;Destroyed;true;false;true;color consistency verified;2024-12-24;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2025-02-13;4;2024-12-17;
192;Elevator;60512-9163;Complete inspection;Not Good;false;true;false;color consistency verified;2024-09-08;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;1;2025-05-03;10;2024-11-10;9
193;Elevator;75990-572;Big robot arm;Not Good;true;false;false;;2024-12-13;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2024-10-14;7;2024-08-24;
194;Landing gear;24338-854;Rotating table plus camera;Perfect;true;false;false;dimensions measured;2024-12-05;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2025-01-16;5;2024-08-31;
195;Wing A;66129-015;Rotating table plus camera;Not Good;true;true;false;surface finish inspected;2025-06-10;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;3;2024-09-03;10;2024-09-01;
196;Cockpit window;55154-1682;Gantry system;Almost perfect;true;false;false;;2024-09-09;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2025-02-20;5;2025-03-03;
197;Elevator;0187-1611;Camera only;Almost perfect;true;false;true;;2024-08-09;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2024-08-24;9;2024-07-15;
198;Tail fin;29978-606;Gantry system;Almost perfect;false;false;false;;2024-10-25;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2024-06-30;8;2024-12-24;
199;Elevator;49348-854;Camera only;Average;false;false;true;weight recorded;2025-04-12;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2025-04-12;5;2025-04-10;5
200;Elevator;0179-0112;Complete inspection;Good;true;true;true;;2024-11-09;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-08-07;10;2025-03-14;
201;Rudder;0378-2098;Camera only;Not Good;false;false;false;;2025-01-04;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;3;2024-06-17;9;2024-08-07;
202;Flap;43269-747;Complete inspection;Perfect;true;true;true;;2024-11-24;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2024-08-20;10;2025-05-31;
203;Flap;61786-024;Gantry system;Good;false;false;true;;2025-04-20;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2024-12-22;9;2025-03-28;
204;Elevator;0703-1020;Complete inspection;Perfect;false;false;false;dimensions measured;2024-06-16;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2025-03-11;4;2024-09-29;
205;Flap;65862-226;Camera only;Really bad;true;false;false;dimensions measured;2024-06-17;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2025-02-18;7;2025-05-03;
206;Wing A;59746-175;Big robot arm;Perfect;true;true;true;dimensions measured;2024-12-30;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;2;2024-09-13;10;2025-01-24;
207;Cockpit window;76485-1035;Complete inspection;Average;false;true;true;color consistency verified;2024-12-24;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2024-09-17;10;2024-09-01;
208;Rudder;76119-1441;Gantry system;Not Good;false;false;false;color consistency verified;2025-02-12;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2025-01-20;7;2024-09-07;5
209;Wing A;21695-418;Big robot arm;Really bad;false;true;true;;2024-09-10;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2024-07-02;6;2025-03-15;
210;Flap;63940-536;Complete inspection;Good;true;true;false;;2024-11-18;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2025-05-29;9;2024-08-26;
211;Fuselage panel;75983-555;Gantry system;Average;true;false;true;;2025-03-31;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2025-05-24;7;2024-09-01;
212;Cockpit window;55648-924;Big robot arm;Almost perfect;false;true;false;;2025-02-09;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;1;2025-05-29;9;2024-10-13;
213;Elevator;0436-0946;Rotating table plus camera;Not Good;true;false;true;;2024-07-21;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2024-06-21;6;2024-11-18;9
214;Fuselage panel;51523-114;Rotating table plus camera;Destroyed;true;true;true;;2025-04-17;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-11-30;6;2025-05-28;
215;Tail fin;63138-120;Gantry system;Really bad;true;false;false;;2024-07-11;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;3;2025-03-19;4;2025-02-22;
216;Elevator;55154-9379;Complete inspection;Perfect;false;false;false;;2025-06-10;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;2;2025-04-20;7;2024-08-12;
217;Landing gear;0268-6213;Rotating table plus camera;Destroyed;true;false;false;color consistency verified;2025-04-03;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;2;2025-03-06;8;2025-01-29;8
218;Rudder;55714-4458;Gantry system;Really bad;false;true;true;surface finish inspected;2025-05-02;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2024-07-18;7;2025-01-02;10
219;Wing A;60986-1009;Big robot arm;Almost perfect;false;true;false;;2024-10-21;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;2;2024-08-15;5;2025-03-16;
220;Rudder;64406-911;Gantry system;Good;true;true;false;;2024-10-06;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2025-02-23;9;2024-11-15;
221;Fuselage panel;55670-050;Gantry system;Not Good;false;true;true;surface finish inspected;2024-07-08;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2024-11-17;10;2024-10-21;
222;Flap;54868-5463;Camera only;Really bad;false;false;false;;2024-12-10;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;1;2024-10-30;5;2025-03-26;
223;Elevator;52686-283;Rotating table plus camera;Good;true;false;true;color consistency verified;2024-12-31;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;2;2025-05-02;5;2025-04-17;
224;Fuselage panel;59779-019;Big robot arm;Good;true;false;true;surface finish inspected;2025-01-04;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2025-04-26;8;2024-09-18;
225;Landing gear;17238-192;Complete inspection;Not Good;false;false;false;;2024-12-22;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2025-02-23;8;2024-06-24;1
226;Tail fin;14783-328;Complete inspection;Destroyed;false;false;false;material composition checked;2024-10-20;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;3;2025-05-03;9;2024-06-18;
227;Aileron;0280-1126;Gantry system;Almost perfect;false;false;true;dimensions measured;2025-02-03;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;1;2024-09-30;10;2025-06-07;
228;Engine cover;0378-0211;Gantry system;Really bad;false;true;false;;2025-04-27;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;2;2024-12-06;4;2024-12-27;
229;Wing A;57520-0077;Big robot arm;Average;false;true;true;material composition checked;2024-11-23;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;1;2025-05-20;4;2024-10-31;
