id_inspection;name_piece;ref_piece;name_program;state;dents;corrosions;scratches;details;inspection_date;inspection_path;inspection_validated;user_validation;creation_date;user_creation;modification_date;user_modification;deleted
112;Tail fin;61649-001;Big robot arm;Average;TRUE;FALSE;TRUE;;2025-03-31;ftp://inspection-server/aircraft/B777/Tail fin/61649-001/2025-03-31;TRUE;2;2025-03-31 22:14:51;5;2025-04-03 05:39:24;2;false
113;Rudder;42236-002;Complete inspection;Really bad;FALSE;TRUE;TRUE;;2025-03-15;ftp://inspection-server/aircraft/B747/Rudder/42236-002/2025-03-15;TRUE;3;2025-03-15 11:33:09;4;2025-03-15 14:59:55;3;false
114;Rudder;43857-0088;Gantry system;Really bad;TRUE;TRUE;TRUE;;2025-05-16;ftp://inspection-server/aircraft/B747/Rudder/43857-0088/2025-05-16;TRUE;1;2025-05-16 11:10:37;5;2025-05-23 02:56:17;1;false
115;Rudder;64220-421;Camera only;Perfect;FALSE;FALSE;FALSE;color consistency verified;2025-01-26;ftp://inspection-server/aircraft/A350/Rudder/64220-421/2025-01-26;TRUE;2;2025-01-26 06:12:53;7;2025-01-27 02:34:45;2;false
116;Flap;51991-650;Camera only;Good;FALSE;TRUE;FALSE;dimensions measured;2024-10-26;ftp://inspection-server/aircraft/A350/Flap/51991-650/2024-10-26;TRUE;3;2024-10-26 13:49:22;4;2024-10-31 02:47:16;3;false
117;Engine cover;53877-008;Rotating table plus camera;Good;FALSE;FALSE;FALSE;;2025-05-31;ftp://inspection-server/aircraft/B747/Engine cover/53877-008/2025-05-31;FALSE;;2025-05-31 23:55:19;8;;;false
118;Fuselage panel;51079-998;Complete inspection;Average;TRUE;TRUE;FALSE;;2024-08-07;ftp://inspection-server/aircraft/B747/Fuselage panel/51079-998/2024-08-07;TRUE;2;2024-08-07 19:03:19;6;2024-08-14 01:11:42;2;false
119;Rudder;86227-000;Rotating table plus camera;Almost perfect;FALSE;FALSE;FALSE;color consistency verified;2024-11-19;ftp://inspection-server/aircraft/A380/Rudder/86227-000/2024-11-19;TRUE;1;2024-11-19 03:14:48;4;2024-11-24 16:41:09;1;false
120;Landing gear;42507-328;Rotating table plus camera;Not good;TRUE;FALSE;FALSE;surface finish inspected;2024-06-12;ftp://inspection-server/aircraft/A350/Landing gear/42507-328/2024-06-12;FALSE;;2024-06-12 22:57:22;6;;;false
121;Rudder;15304-4182;Big robot arm;Perfect;FALSE;FALSE;FALSE;;2024-10-17;ftp://inspection-server/aircraft/A380/Rudder/15304-4182/2024-10-17;TRUE;1;2024-10-17 19:49:25;8;2024-10-18 08:11:18;1;false
122;Landing gear;65573-001;Rotating table plus camera;Average;FALSE;FALSE;TRUE;dimensions measured;2025-01-08;ftp://inspection-server/aircraft/A350/Landing gear/65573-001/2025-01-08;FALSE;;2025-01-08 19:33:57;6;;;false
123;Rudder;33261-074;Camera only;Average;FALSE;TRUE;FALSE;weight recorded;2025-06-06;ftp://inspection-server/aircraft/A320neo/Rudder/33261-074/2025-06-06;TRUE;3;2025-06-06 15:29:54;7;2025-06-09 12:11:53;3;false
124;Landing gear;63629-3359;Gantry system;Average;FALSE;FALSE;TRUE;;2024-08-17;ftp://inspection-server/aircraft/B787/Landing gear/63629-3359/2024-08-17;TRUE;1;2024-08-17 00:07:50;8;2024-08-19 01:04:32;1;false
125;Rudder;55154-2429;Complete inspection;Really bad;FALSE;TRUE;TRUE;;2024-07-24;ftp://inspection-server/aircraft/B787/Rudder/55154-2429/2024-07-24;TRUE;2;2024-07-24 09:19:31;10;2024-07-26 22:30:53;2;false
126;Fuselage panel;42403-010;Big robot arm;Average;FALSE;TRUE;TRUE;weight recorded;2024-09-18;ftp://inspection-server/aircraft/A320neo/Fuselage panel/42403-010/2024-09-18;TRUE;1;2024-09-18 19:06:53;7;2024-09-24 23:17:28;1;false
127;Aileron;66116-390;Camera only;Average;FALSE;TRUE;FALSE;;2024-06-12;ftp://inspection-server/aircraft/B777/Aileron/66116-390/2024-06-12;TRUE;1;2024-06-12 07:26:22;6;2024-06-16 18:02:56;1;false
128;Flap;0065-0741;Big robot arm;Really bad;TRUE;FALSE;TRUE;packaging condition assessed;2025-03-08;ftp://inspection-server/aircraft/B737/Flap/0065-0741/2025-03-08;TRUE;2;2025-03-08 09:12:01;8;2025-03-11 07:03:48;2;false
129;Engine cover;55154-4791;Gantry system;Almost perfect;FALSE;FALSE;FALSE;weight recorded;2025-03-31;ftp://inspection-server/aircraft/B777/Engine cover/55154-4791/2025-03-31;TRUE;3;2025-03-31 18:48:54;9;2025-04-02 14:36:34;3;false
130;Aileron;0615-1325;Big robot arm;Perfect;FALSE;FALSE;FALSE;weight recorded;2025-02-23;ftp://inspection-server/aircraft/A380/Aileron/0615-1325/2025-02-23;TRUE;1;2025-02-23 11:37:29;6;2025-02-24 00:18:08;1;false
131;Engine cover;50114-1072;Gantry system;Good;FALSE;FALSE;TRUE;dimensions measured;2024-10-19;ftp://inspection-server/aircraft/B777/Engine cover/50114-1072/2024-10-19;TRUE;2;2024-10-19 06:53:40;9;2024-10-22 20:49:55;2;false
132;Wing A;49349-510;Rotating table plus camera;Really bad;FALSE;TRUE;TRUE;weight recorded;2024-09-30;ftp://inspection-server/aircraft/B747/Wing A/49349-510/2024-09-30;TRUE;3;2024-09-30 02:22:48;8;2024-10-01 15:49:29;3;false
133;Aileron;49288-0565;Camera only;Average;FALSE;TRUE;TRUE;weight recorded;2024-12-31;ftp://inspection-server/aircraft/A350/Aileron/49288-0565/2024-12-31;TRUE;1;2024-12-31 08:07:34;7;2025-01-07 01:25:21;1;false
134;Rudder;61245-154;Rotating table plus camera;Really bad;FALSE;TRUE;TRUE;surface finish inspected;2025-01-17;ftp://inspection-server/aircraft/A350/Rudder/61245-154/2025-01-17;TRUE;1;2025-01-17 05:44:42;8;2025-01-17 18:51:08;1;false
135;Fuselage panel;44738-6001;Camera only;Really bad;FALSE;TRUE;TRUE;surface finish inspected;2024-07-15;ftp://inspection-server/aircraft/B747/Fuselage panel/44738-6001/2024-07-15;FALSE;;2024-07-15 05:25:51;7;;;false
136;Rudder;62802-106;Rotating table plus camera;Not good;TRUE;FALSE;FALSE;;2025-01-17;ftp://inspection-server/aircraft/A320neo/Rudder/62802-106/2025-01-17;TRUE;2;2025-01-17 07:35:07;6;2025-01-22 16:59:44;2;false
137;Rudder;13537-374;Big robot arm;Average;TRUE;TRUE;FALSE;;2025-01-29;ftp://inspection-server/aircraft/Rudder/13537-374/2025-01-29;TRUE;3;2025-01-29 18:09:50;6;2025-01-31 17:42:18;3;false
138;Elevator;76029-001;Rotating table plus camera;Good;TRUE;FALSE;FALSE;;2024-12-31;ftp://inspection-server/aircraft/B747/Elevator/76029-001/2024-12-31;TRUE;3;2024-12-31 17:18:30;7;2025-01-02 05:12:00;3;false
139;Engine cover;65133-110;Complete inspection;Not good;FALSE;TRUE;FALSE;dimensions measured;2025-02-02;ftp://inspection-server/aircraft/B777/Engine cover/65133-110/2025-02-02;TRUE;3;2025-02-02 22:41:53;4;2025-02-04 19:41:11;3;false
140;Rudder;49825-112;Big robot arm;Average;TRUE;FALSE;TRUE;packaging condition assessed;2025-03-03;ftp://inspection-server/aircraft/A320neo/Rudder/49825-112/2025-03-03;TRUE;3;2025-03-03 09:29:50;4;2025-03-09 07:53:28;3;false
141;Tail fin;51079-882;Big robot arm;Average;FALSE;TRUE;FALSE;;2024-06-20;ftp://inspection-server/aircraft/Tail fin/51079-882/2024-06-20;TRUE;3;2024-06-20 14:26:32;7;2024-06-21 18:43:39;3;false
142;Cockpit window;51079-863;Big robot arm;Really bad;TRUE;FALSE;TRUE;;2025-05-20;ftp://inspection-server/aircraft/B747/Cockpit window/51079-863/2025-05-20;TRUE;2;2025-05-20 16:09:48;7;2025-05-21 14:19:41;2;false
143;Elevator;0944-4201;Complete inspection;Good;FALSE;FALSE;FALSE;;2024-07-10;ftp://inspection-server/aircraft/A350/Elevator/0944-4201/2024-07-10;TRUE;1;2024-07-10 06:35:00;4;2024-07-10 18:26:01;1;false
144;Engine cover;59779-404;Rotating table plus camera;Really bad;TRUE;TRUE;FALSE;;2024-07-22;ftp://inspection-server/aircraft/B777/Engine cover/59779-404/2024-07-22;FALSE;;2024-07-22 05:22:52;10;;;false
145;Landing gear;50436-3800;Camera only;Not good;FALSE;FALSE;TRUE;;2024-09-07;ftp://inspection-server/aircraft/Landing gear/50436-3800/2024-09-07;TRUE;2;2024-09-07 09:23:26;9;2024-09-10 21:38:47;2;false
146;Cockpit window;66336-712;Big robot arm;Really bad;TRUE;TRUE;FALSE;;2024-07-22;ftp://inspection-server/aircraft/A350/Cockpit window/66336-712/2024-07-22;TRUE;3;2024-07-22 16:44:39;7;2024-07-24 12:14:05;3;false
147;Cockpit window;51079-734;Big robot arm;Average;FALSE;FALSE;TRUE;packaging condition assessed;2024-12-10;ftp://inspection-server/aircraft/A350/Cockpit window/51079-734/2024-12-10;FALSE;;2024-12-10 22:33:07;5;;;false
148;Flap;68405-068;Gantry system;Good;FALSE;TRUE;FALSE;dimensions measured;2024-08-01;ftp://inspection-server/aircraft/B747/Flap/68405-068/2024-08-01;TRUE;2;2024-08-01 22:44:30;6;2024-08-08 02:20:44;2;false
149;Elevator;55316-699;Rotating table plus camera;Good;FALSE;FALSE;FALSE;;2024-10-28;ftp://inspection-server/aircraft/A350/Elevator/55316-699/2024-10-28;TRUE;1;2024-10-28 04:11:30;6;2024-10-31 06:59:22;1;false
150;Aileron;10544-117;Big robot arm;Not good;FALSE;TRUE;TRUE;packaging condition assessed;2024-07-19;ftp://inspection-server/aircraft/A320neo/Aileron/10544-117/2024-07-19;FALSE;;2024-07-19 21:11:34;5;;;false
151;Elevator;37205-666;Rotating table plus camera;Really bad;FALSE;TRUE;TRUE;;2025-06-07;ftp://inspection-server/aircraft/A320neo/Elevator/37205-666/2025-06-07;TRUE;1;2025-06-07 23:26:03;10;2025-06-09 16:18:01;1;false
152;Aileron;33261-996;Rotating table plus camera;Perfect;FALSE;FALSE;FALSE;material composition checked;2024-07-23;ftp://inspection-server/aircraft/A380/Aileron/33261-996/2024-07-23;TRUE;3;2024-07-23 17:31:40;9;2024-07-26 15:23:41;3;false
153;Tail fin;11822-0428;Big robot arm;Really bad;TRUE;FALSE;TRUE;;2024-07-05;ftp://inspection-server/aircraft/B787/Tail fin/11822-0428/2024-07-05;TRUE;1;2024-07-05 07:00:45;4;2024-07-10 17:47:32;1;false
154;Engine cover;0555-0764;Camera only;Good;FALSE;FALSE;TRUE;packaging condition assessed;2025-05-23;ftp://inspection-server/aircraft/A350/Engine cover/0555-0764/2025-05-23;TRUE;1;2025-05-23 21:08:46;6;2025-05-28 08:20:44;1;false
155;Wing A;41163-616;Rotating table plus camera;Good;FALSE;TRUE;FALSE;surface finish inspected;2025-03-02;ftp://inspection-server/aircraft/B747/Wing A/41163-616/2025-03-02;TRUE;1;2025-03-02 03:58:25;4;2025-03-05 08:08:41;1;false
156;Tail fin;60512-1015;Rotating table plus camera;Not good;TRUE;FALSE;TRUE;;2025-03-09;ftp://inspection-server/aircraft/A380/Tail fin/60512-1015/2025-03-09;TRUE;3;2025-03-09 04:58:52;8;2025-03-11 03:46:22;3;false
157;Rudder;32909-115;Complete inspection;Not good;FALSE;TRUE;TRUE;weight recorded;2024-11-28;ftp://inspection-server/aircraft/B787/Rudder/32909-115/2024-11-28;FALSE;;2024-11-28 08:32:38;4;;;false
158;Elevator;10191-1445;Gantry system;Perfect;FALSE;FALSE;FALSE;weight recorded;2025-01-19;ftp://inspection-server/aircraft/B787/Elevator/10191-1445/2025-01-19;TRUE;3;2025-01-19 03:39:53;5;2025-01-24 23:45:08;3;false
159;Landing gear;0363-0126;Big robot arm;Not good;TRUE;TRUE;FALSE;;2025-06-01;ftp://inspection-server/aircraft/A320neo/Landing gear/0363-0126/2025-06-01;TRUE;3;2025-06-01 17:16:29;6;2025-06-07 18:01:40;3;false
160;Wing A;0904-5728;Complete inspection;Average;TRUE;FALSE;FALSE;weight recorded;2024-09-25;ftp://inspection-server/aircraft/A350/Wing A/0904-5728/2024-09-25;TRUE;3;2024-09-25 08:02:55;9;2024-09-28 07:06:09;3;false
161;Fuselage panel;49349-155;Gantry system;Almost perfect;FALSE;FALSE;FALSE;material composition checked;2025-05-08;ftp://inspection-server/aircraft/Fuselage panel/49349-155/2025-05-08;TRUE;3;2025-05-08 09:59:04;8;2025-05-11 02:53:14;3;false
162;Fuselage panel;57520-0011;Gantry system;Really bad;TRUE;TRUE;FALSE;;2024-11-09;ftp://inspection-server/aircraft/B787/Fuselage panel/57520-0011/2024-11-09;TRUE;2;2024-11-09 06:03:27;7;2024-11-09 08:56:28;2;false
163;Aileron;0046-1102;Big robot arm;Good;FALSE;FALSE;TRUE;weight recorded;2024-08-03;ftp://inspection-server/aircraft/A320neo/Aileron/0046-1102/2024-08-03;FALSE;;2024-08-03 07:33:48;8;;;false
164;Rudder;0781-2261;Big robot arm;Really bad;TRUE;FALSE;TRUE;dimensions measured;2025-03-21;ftp://inspection-server/aircraft/Rudder/0781-2261/2025-03-21;TRUE;3;2025-03-21 04:52:33;8;2025-03-23 23:13:55;3;false
165;Fuselage panel;48951-4027;Rotating table plus camera;Good;TRUE;FALSE;FALSE;weight recorded;2024-07-27;ftp://inspection-server/aircraft/A350/Fuselage panel/48951-4027/2024-07-27;FALSE;;2024-07-27 14:51:34;8;;;false
166;Tail fin;66336-712;Rotating table plus camera;Destroyed;TRUE;TRUE;TRUE;;2024-09-18;ftp://inspection-server/aircraft/A320neo/Tail fin/66336-712/2024-09-18;TRUE;2;2024-09-18 04:55:27;7;2024-09-20 15:54:51;2;false
167;Wing A;0299-3839;Gantry system;Not good;FALSE;TRUE;TRUE;;2025-05-31;ftp://inspection-server/aircraft/B777/Wing A/0299-3839/2025-05-31;TRUE;2;2025-05-31 18:45:37;10;2025-06-03 10:38:06;2;false
168;Fuselage panel;0338-1119;Camera only;Really bad;FALSE;TRUE;TRUE;packaging condition assessed;2024-10-01;ftp://inspection-server/aircraft/Fuselage panel/0338-1119/2024-10-01;TRUE;1;2024-10-01 01:17:49;4;2024-10-05 04:40:11;1;false
169;Tail fin;0264-7750;Gantry system;Good;FALSE;FALSE;FALSE;;2024-07-12;ftp://inspection-server/aircraft/Tail fin/0264-7750/2024-07-12;TRUE;2;2024-07-12 13:14:27;6;2024-07-15 23:31:36;2;false
170;Rudder;55154-7202;Big robot arm;Average;TRUE;FALSE;TRUE;;2024-12-25;ftp://inspection-server/aircraft/B777/Rudder/55154-7202/2024-12-25;TRUE;2;2024-12-25 10:56:48;7;2024-12-30 20:48:32;2;false
171;Fuselage panel;0078-0383;Big robot arm;Really bad;TRUE;FALSE;TRUE;;2025-03-29;ftp://inspection-server/aircraft/A350/Fuselage panel/0078-0383/2025-03-29;TRUE;1;2025-03-29 06:44:31;7;2025-04-05 01:44:31;1;false
172;Flap;33261-363;Rotating table plus camera;Really bad;TRUE;TRUE;TRUE;;2024-08-19;ftp://inspection-server/aircraft/B747/Flap/33261-363/2024-08-19;FALSE;;2024-08-19 16:07:23;10;;;false
173;Cockpit window;51138-057;Rotating table plus camera;Good;TRUE;FALSE;FALSE;material composition checked;2025-02-06;ftp://inspection-server/aircraft/B737/Cockpit window/51138-057/2025-02-06;TRUE;1;2025-02-06 15:05:58;5;2025-02-09 18:38:48;1;false
174;Flap;57691-001;Camera only;Average;FALSE;TRUE;FALSE;surface finish inspected;2025-05-27;ftp://inspection-server/aircraft/B787/Flap/57691-001/2025-05-27;FALSE;;2025-05-27 22:37:14;8;;;false
175;Landing gear;49349-245;Big robot arm;Not good;TRUE;FALSE;TRUE;weight recorded;2025-01-12;ftp://inspection-server/aircraft/B737/Landing gear/49349-245/2025-01-12;TRUE;3;2025-01-12 23:31:47;4;2025-01-13 13:45:58;3;false
176;Rudder;50227-1006;Camera only;Almost perfect;FALSE;FALSE;FALSE;surface finish inspected;2025-05-25;ftp://inspection-server/aircraft/B787/Rudder/50227-1006/2025-05-25;TRUE;1;2025-05-25 04:01:03;8;2025-05-29 10:40:55;1;false
177;Landing gear;55154-1497;Rotating table plus camera;Really bad;TRUE;FALSE;TRUE;packaging condition assessed;2025-01-25;ftp://inspection-server/aircraft/A350/Landing gear/55154-1497/2025-01-25;TRUE;2;2025-01-25 12:19:27;7;2025-01-26 18:59:41;2;false
178;Landing gear;57337-033;Big robot arm;Not good;FALSE;TRUE;TRUE;packaging condition assessed;2025-02-07;ftp://inspection-server/aircraft/B787/Landing gear/57337-033/2025-02-07;FALSE;;2025-02-07 11:01:56;4;;;false
179;Flap;68387-342;Gantry system;Not good;FALSE;TRUE;TRUE;packaging condition assessed;2024-08-03;ftp://inspection-server/aircraft/A320neo/Flap/68387-342/2024-08-03;TRUE;1;2024-08-03 08:16:00;6;2024-08-04 10:57:02;1;false
180;Rudder;62011-0152;Gantry system;Not good;TRUE;TRUE;FALSE;packaging condition assessed;2024-11-13;ftp://inspection-server/aircraft/A350/Rudder/62011-0152/2024-11-13;TRUE;3;2024-11-13 13:01:21;5;2024-11-14 13:09:05;3;false
181;Tail fin;64725-0319;Camera only;Average;FALSE;TRUE;FALSE;material composition checked;2024-07-20;ftp://inspection-server/aircraft/B777/Tail fin/64725-0319/2024-07-20;TRUE;1;2024-07-20 07:00:59;8;2024-07-22 02:41:56;1;false
182;Wing A;54458-886;Rotating table plus camera;Really bad;TRUE;TRUE;TRUE;;2024-12-08;ftp://inspection-server/aircraft/Wing A/54458-886/2024-12-08;TRUE;1;2024-12-08 05:31:41;9;2024-12-14 13:07:36;1;false
183;Rudder;21695-472;Gantry system;Destroyed;TRUE;TRUE;TRUE;;2025-04-05;ftp://inspection-server/aircraft/A320neo/Rudder/21695-472/2025-04-05;FALSE;;2025-04-05 18:06:15;6;;;false
184;Cockpit window;43857-0176;Complete inspection;Not good;TRUE;TRUE;TRUE;;2024-06-14;ftp://inspection-server/aircraft/B737/Cockpit window/43857-0176/2024-06-14;TRUE;3;2024-06-14 00:46:26;10;2024-06-18 09:03:36;3;false
185;Aileron;62756-368;Complete inspection;Not good;TRUE;FALSE;TRUE;surface finish inspected;2025-03-14;ftp://inspection-server/aircraft/A350/Aileron/62756-368/2025-03-14;TRUE;2;2025-03-14 19:13:56;6;2025-03-15 02:13:11;2;false
186;Fuselage panel;53808-0636;Big robot arm;Not good;TRUE;TRUE;TRUE;;2024-07-26;ftp://inspection-server/aircraft/B747/Fuselage panel/53808-0636/2024-07-26;TRUE;2;2024-07-26 04:49:28;10;2024-07-26 15:29:51;2;false
187;Flap;30142-982;Complete inspection;Not good;FALSE;FALSE;TRUE;dimensions measured;2025-04-03;ftp://inspection-server/aircraft/Flap/30142-982/2025-04-03;TRUE;2;2025-04-03 20:57:27;7;2025-04-05 13:42:28;2;false
188;Tail fin;62756-352;Rotating table plus camera;Average;FALSE;TRUE;FALSE;;2024-06-23;ftp://inspection-server/aircraft/A380/Tail fin/62756-352/2024-06-23;TRUE;1;2024-06-23 00:02:25;7;2024-06-26 05:05:49;1;false
189;Landing gear;50405-004;Big robot arm;Average;FALSE;FALSE;TRUE;;2025-02-23;ftp://inspection-server/aircraft/B737/Landing gear/50405-004/2025-02-23;TRUE;2;2025-02-23 07:31:31;7;2025-02-24 22:41:51;2;false
190;Fuselage panel;55154-4965;Complete inspection;Average;FALSE;FALSE;TRUE;dimensions measured;2025-02-03;ftp://inspection-server/aircraft/Fuselage panel/55154-4965/2025-02-03;TRUE;1;2025-02-03 22:05:27;5;2025-02-10 19:35:50;1;false
191;Tail fin;59243-110;Big robot arm;Really bad;TRUE;FALSE;TRUE;color consistency verified;2024-12-24;ftp://inspection-server/aircraft/A380/Tail fin/59243-110/2024-12-24;TRUE;3;2024-12-24 22:55:53;4;2024-12-27 23:10:19;3;false
192;Elevator;60512-9163;Complete inspection;Not good;FALSE;TRUE;FALSE;color consistency verified;2024-09-08;ftp://inspection-server/aircraft/B747/Elevator/60512-9163/2024-09-08;TRUE;3;2024-09-08 16:13:50;10;2024-09-13 03:05:02;3;false
193;Elevator;75990-572;Big robot arm;Good;TRUE;FALSE;FALSE;;2024-12-13;ftp://inspection-server/aircraft/A350/Elevator/75990-572/2024-12-13;TRUE;1;2024-12-13 17:40:26;7;2024-12-14 06:12:38;1;false
194;Landing gear;24338-854;Rotating table plus camera;Good;TRUE;FALSE;FALSE;dimensions measured;2024-12-05;ftp://inspection-server/aircraft/A350/Landing gear/24338-854/2024-12-05;TRUE;3;2024-12-05 19:29:08;5;2024-12-11 00:37:54;3;false
195;Wing A;66129-015;Rotating table plus camera;Really bad;TRUE;TRUE;FALSE;surface finish inspected;2025-06-10;ftp://inspection-server/aircraft/B787/Wing A/66129-015/2025-06-10;TRUE;1;2025-06-10 01:48:28;10;2025-06-14 05:47:23;1;false
196;Cockpit window;55154-1682;Gantry system;Good;TRUE;FALSE;FALSE;;2024-09-09;ftp://inspection-server/aircraft/Cockpit window/55154-1682/2024-09-09;TRUE;2;2024-09-09 13:18:15;5;2024-09-12 22:47:37;2;false
197;Elevator;0187-1611;Camera only;Average;TRUE;FALSE;TRUE;;2024-08-09;ftp://inspection-server/aircraft/B747/Elevator/0187-1611/2024-08-09;FALSE;;2024-08-09 09:50:00;9;;;false
198;Tail fin;29978-606;Gantry system;Almost perfect;FALSE;FALSE;FALSE;;2024-10-25;ftp://inspection-server/aircraft/Tail fin/29978-606/2024-10-25;TRUE;1;2024-10-25 18:08:15;8;2024-10-27 21:56:53;1;false
199;Elevator;49348-854;Camera only;Not good;FALSE;FALSE;TRUE;weight recorded;2025-04-12;ftp://inspection-server/aircraft/A380/Elevator/49348-854/2025-04-12;TRUE;1;2025-04-12 16:28:11;5;2025-04-16 04:43:37;1;false
200;Elevator;0179-0112;Complete inspection;Destroyed;TRUE;TRUE;TRUE;;2024-11-09;ftp://inspection-server/aircraft/B747/Elevator/0179-0112/2024-11-09;FALSE;;2024-11-09 04:19:00;10;;;false
201;Rudder;0378-2098;Camera only;Almost perfect;FALSE;FALSE;FALSE;;2025-01-04;ftp://inspection-server/aircraft/B737/Rudder/0378-2098/2025-01-04;TRUE;1;2025-01-04 02:25:12;9;2025-01-06 14:15:40;1;false
202;Flap;43269-747;Complete inspection;Really bad;TRUE;TRUE;TRUE;;2024-11-24;ftp://inspection-server/aircraft/B747/Flap/43269-747/2024-11-24;TRUE;1;2024-11-24 19:00:20;10;2024-11-27 15:02:07;1;false
203;Flap;61786-024;Gantry system;Good;FALSE;FALSE;TRUE;;2025-04-20;ftp://inspection-server/aircraft/A380/Flap/61786-024/2025-04-20;TRUE;3;2025-04-20 09:59:25;9;2025-04-23 20:35:52;3;false
204;Elevator;0703-1020;Complete inspection;Good;FALSE;FALSE;FALSE;dimensions measured;2024-06-16;ftp://inspection-server/aircraft/Elevator/0703-1020/2024-06-16;TRUE;1;2024-06-16 02:37:32;4;2024-06-21 08:13:37;1;false
205;Flap;65862-226;Camera only;Not good;TRUE;FALSE;FALSE;dimensions measured;2024-06-17;ftp://inspection-server/aircraft/B787/Flap/65862-226/2024-06-17;TRUE;2;2024-06-17 06:47:54;7;2024-06-19 13:56:06;2;false
206;Wing A;59746-175;Big robot arm;Really bad;TRUE;TRUE;TRUE;dimensions measured;2024-12-30;ftp://inspection-server/aircraft/B737/Wing A/59746-175/2024-12-30;TRUE;3;2024-12-30 09:37:36;10;2024-12-31 18:08:12;3;false
207;Cockpit window;76485-1035;Complete inspection;Really bad;FALSE;TRUE;TRUE;color consistency verified;2024-12-24;ftp://inspection-server/aircraft/A350/Cockpit window/76485-1035/2024-12-24;TRUE;3;2024-12-24 19:55:12;10;2024-12-25 14:19:39;3;false
208;Rudder;76119-1441;Gantry system;Good;FALSE;FALSE;FALSE;color consistency verified;2025-02-12;ftp://inspection-server/aircraft/Rudder/76119-1441/2025-02-12;TRUE;1;2025-02-12 18:39:59;7;2025-02-13 22:21:11;1;false
209;Wing A;21695-418;Big robot arm;Average;FALSE;TRUE;TRUE;;2024-09-10;ftp://inspection-server/aircraft/Wing A/21695-418/2024-09-10;TRUE;1;2024-09-10 10:45:20;6;2024-09-16 04:18:14;1;false
210;Flap;63940-536;Complete inspection;Not good;TRUE;TRUE;FALSE;;2024-11-18;ftp://inspection-server/aircraft/B737/Flap/63940-536/2024-11-18;TRUE;1;2024-11-18 17:59:01;9;2024-11-24 03:38:09;1;false
